equipment_id,timestamp,temperature,pressure,vibration,voltage,current,rpm,flow_rate,runtime_hours,maintenance_count,failure,equipment_code,temp_change_1h,press_change_1h,vib_change_1h,current_change_1h,vib_roll_mean_3h,vib_roll_std_3h,temp_roll_mean_3h,temp_roll_std_3h,vib_roll_mean_6h,vib_roll_std_6h,temp_roll_mean_6h,temp_roll_std_6h,temp_trend_3h_6h,vib_trend_3h_6h,voltage_dev,rpm_dev,flow_rate_dev,power_watts,thermal_strain_index,runtime_since_maint,maintenance_freq,vib_expanding_mean,temp_expanding_mean,vib_expanding_ratio
EQ_101,2026-01-01 22:00:00,74.71,11.99,0.743,221.44,14.71,3272.5,43.02,1021.9,4,0,0,-0.5400000000000063,0.09999999999999964,0.01100000000000001,1.1500000000000004,0.7866666666666667,0.08533658847958084,74.11333333333333,1.5251994405104123,0.8241666666666667,0.08244129224282365,73.05,1.60083728092521,1.0633333333333326,-0.03749999999999998,1.4399999999999977,-72.5,1.9799999999999969,3257.3824,55.50953,204.38,3.9142390230059396,0.8356956521739131,72.94434782608695,0.8890690137936021
EQ_101,2026-01-01 23:00:00,73.97,12.28,0.852,219.57,14.9,3228.4,42.99,1022.9,4,0,0,-0.7399999999999949,0.28999999999999915,0.10899999999999999,0.1899999999999995,0.7756666666666666,0.06633500835406088,74.64333333333333,0.6425988899253361,0.8181666666666666,0.07806001964300707,73.435,1.472300920328462,1.2083333333333286,-0.04249999999999998,0.4300000000000068,-28.40000000000009,2.009999999999998,3271.593,63.022439999999996,204.57999999999998,3.910412450753243,0.836375,72.98708333333333,1.018669631808318
EQ_101,2026-01-02 00:00:00,72.65,12.48,1.042,219.74,14.19,3200.7,44.94,1023.9,4,0,0,-1.3199999999999932,0.20000000000000107,0.19000000000000006,-0.7100000000000009,0.879,0.1513175469005496,73.77666666666666,1.0435196851680717,0.8386666666666667,0.11651552114060451,73.38833333333334,1.4957595617834774,0.3883333333333212,0.04033333333333333,0.2599999999999909,-0.6999999999998181,0.060000000000002274,3118.1106,75.7013,204.78,3.9065933529314094,0.8445999999999999,72.97359999999999,1.2337054972117312
EQ_101,2026-01-02 01:00:00,72.68,12.23,0.847,222.96,15.44,3172.2,43.74,1024.9,4,0,0,0.030000000000001137,-0.25,-0.19500000000000006,1.25,0.9136666666666665,0.11116804097101546,73.10000000000001,0.7535914012247944,0.8501666666666665,0.1126719426772551,73.60666666666667,1.2106637298055618,-0.5066666666666606,0.0635,2.960000000000008,27.800000000000182,1.259999999999998,3442.5024,61.559960000000004,204.98000000000002,3.902781707662135,0.8446923076923076,72.96230769230769,1.0027201207890264
EQ_101,2026-01-02 02:00:00,70.32,12.17,0.907,219.28,14.71,3168.9,43.03,1025.9,4,0,0,-2.3600000000000136,-0.0600000000000005,0.06000000000000005,-0.7299999999999986,0.932,0.09987492177719111,71.88333333333333,1.353969472821797,0.8538333333333332,0.11437729961258336,73.26333333333334,1.7843056539356426,-1.3800000000000097,0.07816666666666683,0.7199999999999989,31.09999999999991,1.9699999999999989,3225.6088000000004,63.78024,205.18,3.8989774931524206,0.847,72.86444444444444,1.0708256100872482
EQ_101,2026-01-02 03:00:00,72.2,12.63,0.783,220.41,13.62,3150.9,44.8,1026.9,4,0,0,1.8800000000000097,0.46000000000000085,-0.124,-1.0900000000000016,0.8456666666666667,0.062010751755911905,71.73333333333333,1.247290396552998,0.8623333333333333,0.10502507637067758,72.755,1.5200098683890195,-1.0216666666666612,-0.016666666666666607,0.4099999999999966,49.09999999999991,0.20000000000000284,3001.9842,56.5326,205.38000000000002,3.8951806876941495,0.8447142857142858,72.84071428571428,0.9269296659772335
EQ_101,2026-01-02 04:00:00,73.89,11.71,0.725,220.53,14.07,3178.7,44.4,1027.9,4,0,0,1.6899999999999977,-0.9199999999999999,-0.05800000000000005,0.45000000000000107,0.805,0.09297311439335562,72.13666666666666,1.7858424715896266,0.8593333333333334,0.10928616868875339,72.61833333333334,1.334637279063743,-0.48166666666668334,-0.054333333333333345,0.5300000000000011,21.300000000000182,0.6000000000000014,3102.8571,53.57025,205.58,3.891391269663686,0.8405862068965517,72.87689655172413,0.8624830733851055
EQ_101,2026-01-02 05:00:00,72.61,11.8,0.915,220.01,14.31,3204.8,42.45,1028.9,4,0,0,-1.2800000000000011,0.08999999999999986,0.19000000000000006,0.2400000000000002,0.8076666666666666,0.09737213838328354,72.89999999999999,0.8815327560561885,0.8698333333333332,0.11144580147617346,72.39166666666667,1.1637081535619915,0.5083333333333258,-0.06216666666666659,0.009999999999990905,-4.800000000000182,2.549999999999997,3148.3431,66.43815000000001,205.78000000000003,3.887609217521454,0.8430666666666667,72.868,1.085310549060386
EQ_101,2026-01-02 06:00:00,72.45,12.59,0.816,220.56,13.89,3206.9,46.0,1029.9,4,0,0,-0.1599999999999966,0.7899999999999991,-0.09900000000000009,-0.41999999999999993,0.8186666666666667,0.09502806602963844,72.98333333333333,0.7892612579706126,0.8321666666666667,0.07327323294810079,72.35833333333333,1.1576772722424227,0.625,-0.013500000000000068,0.5600000000000023,-6.900000000000091,-1.0,3063.5784000000003,59.1192,205.98000000000002,3.8838345098115363,0.8421935483870968,72.85451612903225,0.9688869176135874
EQ_101,2026-01-02 07:00:00,72.21,11.76,0.66,218.5,14.87,3240.5,43.66,1030.9,4,0,0,-0.2400000000000091,-0.8300000000000001,-0.15599999999999992,0.9799999999999986,0.797,0.12855738018488075,72.42333333333333,0.2013289182738737,0.8010000000000002,0.10043704495852093,72.28,1.147414484830998,0.14333333333333087,-0.004000000000000115,1.5,-40.5,1.3400000000000034,3249.095,47.6586,206.18,3.8800671251612644,0.8365,72.834375,0.7889923611194128
EQ_101,2026-01-02 08:00:00,72.96,12.61,0.794,219.48,14.42,3252.0,43.55,1031.9,4,0,0,0.75,0.8499999999999996,0.134,-0.4499999999999993,0.7566666666666665,0.08443537963042087,72.54,0.38301436004410305,0.7821666666666666,0.08616592520635177,72.72,0.639061812346823,-0.1799999999999926,-0.025500000000000078,0.5200000000000102,-52.0,1.4500000000000028,3164.9015999999997,57.93024,206.38000000000002,3.8763070422808186,0.8352121212121213,72.83818181818181,0.9506453191729437
EQ_101,2026-01-02 09:00:00,75.41,12.31,0.772,218.76,13.99,3188.9,43.73,1032.9,4,0,0,2.450000000000003,-0.29999999999999893,-0.02200000000000002,-0.4299999999999997,0.742,0.07186097689288647,73.52666666666666,1.6735690405039627,0.7803333333333334,0.08626161757506409,73.25500000000001,1.2075056935683743,0.27166666666664696,-0.03833333333333344,1.240000000000009,11.099999999999909,1.2700000000000031,3060.4524,58.216519999999996,206.58,3.8725542399628226,0.8333529411764706,72.91382352941177,0.9263670867223306
EQ_101,2026-01-02 10:00:00,73.94,12.52,0.781,216.64,13.86,3199.4,44.34,1033.9,4,0,0,-1.4699999999999989,0.20999999999999908,0.009000000000000008,-0.13000000000000078,0.7823333333333333,0.011060440015357144,74.10333333333334,1.2331396244275667,0.7896666666666667,0.08200162600013863,73.26333333333334,1.2129248396610188,0.8400000000000034,-0.007333333333333414,3.3600000000000136,0.599999999999909,0.6599999999999966,3002.6303999999996,57.74714,206.78000000000003,3.868808697081951,0.8318571428571429,72.94314285714285,0.9388518427564843
EQ_101,2026-01-02 11:00:00,74.01,12.67,0.943,220.3,14.94,3211.1,45.37,1034.9,4,0,0,0.07000000000000739,0.15000000000000036,0.16199999999999992,1.08,0.8319999999999999,0.09623408959407262,74.45333333333333,0.8292365967161345,0.7943333333333333,0.09087720652983682,73.49666666666667,1.1966564530669328,0.9566666666666634,0.037666666666666515,0.30000000000001137,-11.099999999999909,-0.36999999999999744,3291.282,69.79143,206.98000000000002,3.8650703925945242,0.8349444444444445,72.97277777777778,1.1294029348241221
EQ_101,2026-01-02 12:00:00,74.01,12.17,0.855,221.49,14.6,3222.4,43.67,1035.9,4,0,0,0.0,-0.5,-0.08799999999999997,-0.33999999999999986,0.8596666666666666,0.08110076037456951,73.98666666666666,0.040414518843381333,0.8008333333333333,0.09407532443030224,73.75666666666666,1.0883320571713218,0.23000000000000398,0.05883333333333329,1.490000000000009,-22.40000000000009,1.3299999999999983,3233.754,63.27855,207.18,3.8613393055381255,0.8354864864864865,73.00081081081082,1.0233436212227913
EQ_101,2026-01-02 13:00:00,72.06,12.11,0.81,217.47,15.09,3167.0,43.67,1036.9,4,0,0,-1.9500000000000028,-0.0600000000000005,-0.04499999999999993,0.4900000000000002,0.8693333333333332,0.06764860185793459,73.36,1.12583302491976,0.8258333333333333,0.0644217872048475,73.73166666666667,1.131820068149861,-0.3716666666666697,0.04349999999999987,2.530000000000001,33.0,1.3299999999999983,3281.6223,58.36860000000001,207.38000000000002,3.8576154150311974,0.8348157894736842,72.97605263157895,0.9702623112669585
EQ_101,2026-01-02 14:00:00,71.61,11.95,0.975,219.72,14.62,3191.3,44.24,1037.9,4,0,0,-0.45000000000000284,-0.16000000000000014,0.16499999999999992,-0.47000000000000064,0.8799999999999999,0.08529361054616003,72.56,1.2757350822172768,0.8559999999999999,0.0854728026918506,73.50666666666667,1.4147320123142528,-0.9466666666666725,0.02400000000000002,0.28000000000000114,8.699999999999818,0.759999999999998,3212.3064,69.81975,207.58,3.853898700272663,0.8384102564102565,72.94102564102563,1.1629012926936158
EQ_101,2026-01-02 15:00:00,72.49,11.39,0.931,222.59,15.55,3180.5,44.72,1038.9,4,0,0,0.8799999999999955,-0.5599999999999987,-0.04399999999999993,0.9300000000000015,0.9053333333333332,0.0854419881166945,72.05333333333334,0.4400378771574115,0.8825,0.07859198432410305,73.02,1.0951894813227683,-0.9666666666666544,0.02283333333333326,2.5900000000000034,19.5,0.28000000000000114,3461.2745,67.48819,207.78000000000003,3.8501891405415285,0.840725,72.92975,1.1073643894925276
EQ_101,2026-01-02 16:00:00,74.35,12.37,0.697,220.33,15.12,3180.5,43.71,1039.9,4,0,0,1.8599999999999994,0.9799999999999986,-0.2340000000000001,-0.4300000000000015,0.8676666666666666,0.14943002821833826,72.81666666666666,1.398904333159799,0.8684999999999999,0.10374536134208627,73.08833333333332,1.174025837307981,-0.27166666666666117,-0.0008333333333333526,0.3300000000000125,19.5,1.2899999999999991,3331.3896,51.821949999999994,207.98000000000002,3.846486715196507,0.8372195121951219,72.96439024390244,0.8325076814033276
EQ_101,2026-01-02 17:00:00,71.49,11.3,0.813,218.9,13.96,3180.5,45.32,1040.9,4,0,0,-2.8599999999999994,-1.0699999999999985,0.11599999999999999,-1.1599999999999984,0.8136666666666666,0.1170014244927529,72.77666666666666,1.4513901382237904,0.8468333333333332,0.09851784948255157,72.66833333333334,1.227883002026931,0.10833333333332007,-0.03316666666666657,1.0999999999999943,19.5,-0.3200000000000003,3055.844,58.12136999999999,208.18,3.842791403675629,0.8366428571428572,72.92928571428571,0.9717291861960157
EQ_101,2026-01-02 18:00:00,72.86,13.09,0.751,218.9,14.36,3175.8,42.89,1041.9,4,0,0,1.3700000000000045,1.7899999999999991,-0.061999999999999944,0.3999999999999986,0.7536666666666666,0.05804595880277392,72.89999999999999,1.4304195188824667,0.8294999999999999,0.10568207038093073,72.47666666666667,1.0540145476541798,0.4233333333333178,-0.07583333333333331,1.0999999999999943,24.199999999999818,2.1099999999999994,3143.404,54.71786,208.38000000000002,3.8391031854958677,0.8346511627906977,72.92767441860465,0.8997663165361909
EQ_101,2026-01-02 19:00:00,73.42,12.14,0.839,220.27,15.54,3218.1,44.83,1042.9,4,0,0,0.5600000000000023,-0.9499999999999993,0.08799999999999997,1.1799999999999997,0.8009999999999998,0.045210618221829375,72.59,0.9929249719892943,0.8343333333333334,0.10527424503014339,72.70333333333333,1.092037850381874,-0.11333333333332973,-0.03333333333333355,0.27000000000001023,-18.09999999999991,0.1700000000000017,3422.9958,61.59938,208.58,3.8354220402527535,0.83475,72.93886363636364,1.0050793042311563
EQ_101,2026-01-02 20:00:00,72.79,12.75,0.779,217.75,12.93,3197.9,45.4,1043.9,4,0,0,-0.6299999999999955,0.6099999999999994,-0.05999999999999994,-2.6099999999999994,0.7896666666666666,0.04495924080023302,73.02333333333333,0.34530180036208974,0.8016666666666667,0.08035587512227485,72.89999999999999,0.9531841375096471,0.12333333333333485,-0.012000000000000122,2.25,2.099999999999909,-0.3999999999999986,2815.5075,56.703410000000005,208.78000000000003,3.831747947620005,0.8335111111111112,72.93555555555555,0.934589405853881
EQ_101,2026-01-02 21:00:00,73.39,12.4,0.804,217.17,15.06,3191.8,46.2,1044.9,4,0,0,0.5999999999999943,-0.34999999999999964,0.025000000000000022,2.130000000000001,0.8073333333333332,0.030138568866708754,73.2,0.35538711287830943,0.7805,0.05074544314517247,73.05,0.9465516362037609,0.15000000000000568,0.026833333333333265,2.8300000000000125,8.199999999999818,-1.2000000000000028,3270.5802,59.00556,208.98000000000002,3.8280808873491488,0.8328695652173913,72.94543478260869,0.965325640796754
EQ_101,2026-01-02 22:00:00,71.88,12.61,0.761,216.97,13.74,3158.6,45.92,1045.9,4,0,0,-1.5100000000000051,0.20999999999999908,-0.04300000000000004,-1.3200000000000003,0.7813333333333333,0.021594752448993938,72.68666666666667,0.7602850342689093,0.7911666666666667,0.03346889102833572,72.63833333333334,0.7927021298487041,0.04833333333333201,-0.00983333333333336,3.030000000000001,41.40000000000009,-0.9200000000000017,2981.1678,54.70068,209.18,3.8244208392691528,0.8313404255319149,72.9227659574468,0.9153781325282859
EQ_101,2026-01-02 23:00:00,73.67,12.5,0.878,218.13,14.81,3182.2,41.88,1046.9,4,0,0,1.7900000000000063,-0.10999999999999943,0.11699999999999999,1.0700000000000003,0.8143333333333332,0.05918051481132411,72.98,0.9628603221651443,0.802,0.04890807704254951,73.00166666666667,0.6473767578981212,-0.021666666666661172,0.012333333333333196,1.8700000000000045,17.800000000000182,3.1199999999999974,3230.5053000000003,64.68226,209.38000000000002,3.8207677832860507,0.8323125,72.93833333333333,1.0548795689170964
EQ_101,2026-01-03 00:00:00,70.02,12.74,0.668,220.68,14.07,3203.1,43.86,1047.9,4,0,0,-3.6500000000000057,0.2400000000000002,-0.20999999999999996,-0.7400000000000002,0.769,0.10522832318344708,71.85666666666667,1.8251118687174281,0.7881666666666667,0.07234201176817386,72.52833333333332,1.3871902056555454,-0.6716666666666526,-0.019166666666666665,0.6800000000000068,-3.099999999999909,1.1400000000000006,3104.9676,46.77336,209.58,3.81712169938258,0.8289591836734694,72.87877551020408,0.8058200632258061
EQ_101,2026-01-03 01:00:00,73.36,12.0,0.742,221.94,13.64,3192.3,43.73,1048.9,4,0,0,3.3400000000000034,-0.7400000000000002,0.07399999999999995,-0.4299999999999997,0.7626666666666666,0.10651447475969318,72.35000000000001,2.02378358526793,0.7720000000000001,0.06949244563260037,72.51833333333333,1.379672666492554,-0.16833333333332234,-0.009333333333333527,1.9399999999999977,7.699999999999818,1.2700000000000031,3027.2616000000003,54.43312,209.78000000000003,3.813482567617812,0.82722,72.8884,0.8969694039142682
EQ_101,2026-01-03 02:00:00,71.92,12.08,0.723,222.17,13.59,3174.0,43.01,1049.9,4,0,0,-1.4399999999999977,0.08000000000000007,-0.019000000000000017,-0.05000000000000071,0.711,0.038431757701150676,71.76666666666667,1.675271122336087,0.7626666666666667,0.0720768108802448,72.37333333333333,1.3910811143375748,-0.6066666666666691,-0.05166666666666675,2.1699999999999875,26.0,1.990000000000002,3019.2902999999997,51.99816,209.98000000000002,3.8098503681267912,0.8251764705882354,72.86941176470589,0.8761656010726986
EQ_101,2026-01-03 03:00:00,72.18,12.97,0.7,218.81,13.88,3238.0,42.6,1050.9,4,0,0,0.2600000000000051,0.8900000000000006,-0.02300000000000002,0.2900000000000009,0.7216666666666666,0.021031722072462244,72.48666666666666,0.767419919817847,0.7453333333333333,0.07265168041185664,72.17166666666667,1.2988674553882174,0.3149999999999977,-0.023666666666666725,1.1899999999999977,-38.0,2.3999999999999986,3037.0828,50.526,210.18,3.806225081120171,0.8227692307692307,72.85615384615384,0.8507749999298813
